date,mid_price,ask_price,bid_price
2024-06-03 06:48:00,156.079,156.079,156.079
2024-06-03 06:49:00,156.079,156.079,156.079
2024-06-03 06:51:00,156.104,156.104,156.104
2024-06-03 06:52:00,156.104,156.104,156.104
2024-06-03 06:53:00,156.104,156.104,156.104
2024-06-03 06:55:00,156.104,156.104,156.104
2024-06-03 06:56:00,156.104,156.104,156.104
2024-06-03 06:58:00,156.104,156.104,156.104
2024-06-03 06:59:00,156.079,156.079,156.079
2024-06-03 07:01:00,156.152,156.152,156.152
2024-06-03 07:02:00,156.128,156.128,156.128
2024-06-03 07:04:00,156.128,156.128,156.128
2024-06-03 07:05:00,156.104,156.104,156.104
2024-06-03 07:07:00,156.104,156.104,156.104
2024-06-03 07:08:00,156.104,156.104,156.104
2024-06-03 07:09:00,156.104,156.104,156.104
2024-06-03 07:11:00,156.104,156.104,156.104
2024-06-03 07:12:00,156.128,156.128,156.128
2024-06-03 07:14:00,156.128,156.128,156.128
2024-06-03 07:15:00,156.128,156.128,156.128
2024-06-03 07:17:00,156.128,156.128,156.128
2024-06-03 07:18:00,156.128,156.128,156.128
2024-06-03 07:20:00,156.128,156.128,156.128
2024-06-03 07:21:00,156.128,156.128,156.128
2024-06-03 07:23:00,156.128,156.128,156.128
2024-06-03 07:24:00,156.128,156.128,156.128
2024-06-03 07:25:00,156.128,156.128,156.128
2024-06-03 07:27:00,156.152,156.152,156.152
2024-06-03 07:28:00,156.152,156.152,156.152
2024-06-03 07:30:00,156.152,156.152,156.152
2024-06-03 07:31:00,156.152,156.152,156.152
2024-06-03 07:33:00,156.152,156.152,156.152
2024-06-03 07:34:00,156.152,156.152,156.152
2024-06-03 07:36:00,156.152,156.152,156.152
2024-06-03 07:37:00,156.152,156.152,156.152
2024-06-03 07:38:00,156.152,156.152,156.152
2024-06-03 07:40:00,156.128,156.128,156.128
2024-06-03 07:41:00,156.128,156.128,156.128
2024-06-03 07:43:00,156.128,156.128,156.128
2024-06-03 07:44:00,156.104,156.104,156.104
2024-06-03 07:46:00,156.104,156.104,156.104
2024-06-03 07:47:00,156.104,156.104,156.104
2024-06-03 07:49:00,156.104,156.104,156.104
2024-06-03 07:50:00,156.104,156.104,156.104
2024-06-03 07:52:00,156.128,156.128,156.128
2024-06-03 07:53:00,156.128,156.128,156.128
